t,T_tr,T_ve
1.7147e-05,17681,17681
1.7148e-05,17681,17681
1.7149e-05,17681,17681
1.715e-05,17681,17681
1.7151e-05,17681,17681
1.7152e-05,17681,17681
1.7153e-05,17681,17681
1.7154e-05,17681,17681
1.7155e-05,17681,17681
1.7156e-05,17681,17681
1.7157e-05,17681,17681
1.7158e-05,17681,17681
1.7159e-05,17681,17681
1.716e-05,17681,17681
1.7161e-05,17681,17681
1.7162e-05,17681,17681
1.7163e-05,17681,17681
1.7164e-05,17681,17681
1.7165e-05,17681,17681
1.7166e-05,17681,17681
1.7167e-05,17681,17681
1.7168e-05,17681,17681
1.7169e-05,17681,17681
1.717e-05,17681,17681
1.7171e-05,17681,17681
1.7172e-05,17681,17681
1.7173e-05,17681,17681
1.7174e-05,17681,17681
1.7175e-05,17681,17681
1.7176e-05,17681,17681
1.7177e-05,17681,17681
1.7178e-05,17681,17681
1.7179e-05,17681,17681
1.718e-05,17681,17681
1.7181e-05,17681,17681
1.7182e-05,17681,17681
1.7183e-05,17681,17681
1.7184e-05,17681,17681
1.7185e-05,17681,17681
1.7186e-05,17681,17681
1.7187e-05,17681,17681
1.7188e-05,17681,17681
1.7189e-05,17681,17681
1.719e-05,17681,17681
1.7191e-05,17681,17681
1.7192e-05,17681,17681
1.7193e-05,17681,17681
1.7194e-05,17681,17681
1.7195e-05,17681,17681
1.7196e-05,17681,17681
1.7197e-05,17681,17681
1.7198e-05,17681,17681
1.7199e-05,17681,17681
1.72e-05,17681,17681
1.7201e-05,17681,17681
1.7202e-05,17681,17681
1.7203e-05,17681,17681
1.7204e-05,17681,17681
1.7205e-05,17681,17681
1.7206e-05,17681,17681
1.7207e-05,17681,17681
1.7208e-05,17681,17681
1.7209e-05,17681,17681
1.721e-05,17681,17681
1.7211e-05,17681,17681
1.7212e-05,17681,17681
1.7213e-05,17681,17681
1.7214e-05,17681,17681
1.7215e-05,17681,17681
1.7216e-05,17681,17681
1.7217e-05,17681,17681
1.7218e-05,17681,17681
1.7219e-05,17681,17681
1.722e-05,17681,17681
1.7221e-05,17681,17681
1.7222e-05,17681,17681
1.7223e-05,17681,17681
1.7224e-05,17681,17681
1.7225e-05,17681,17681
1.7226e-05,17681,17681
1.7227e-05,17681,17681
1.7228e-05,17681,17681
1.7229e-05,17681,17681
1.723e-05,17681,17681
1.7231e-05,17681,17681
1.7232e-05,17681,17681
1.7233e-05,17681,17681
1.7234e-05,17681,17681
1.7235e-05,17681,17681
1.7236e-05,17681,17681
1.7237e-05,17681,17681
1.7238e-05,17681,17681
1.7239e-05,17681,17681
1.724e-05,17681,17681
1.7241e-05,17681,17681
1.7242e-05,17681,17681
1.7243e-05,17681,17681
1.7244e-05,17681,17681
1.7245e-05,17681,17681
1.7246e-05,17681,17681
1.7247e-05,17681,17681
1.7248e-05,17681,17681
1.7249e-05,17681,17681
1.725e-05,17681,17681
1.7251e-05,17681,17681
1.7252e-05,17681,17681
1.7253e-05,17681,17681
1.7254e-05,17681,17681
1.7255e-05,17681,17681
1.7256e-05,17681,17681
1.7257e-05,17681,17681
1.7258e-05,17681,17681
1.7259e-05,17681,17681
1.726e-05,17681,17681
1.7261e-05,17681,17681
1.7262e-05,17681,17681
1.7263e-05,17681,17681
1.7264e-05,17681,17681
1.7265e-05,17681,17681
1.7266e-05,17681,17681
1.7267e-05,17681,17681
1.7268e-05,17681,17681
1.7269e-05,17681,17681
1.727e-05,17681,17681
1.7271e-05,17681,17681
1.7272e-05,17681,17681
1.7273e-05,17681,17681
1.7274e-05,17681,17681
1.7275e-05,17681,17681
1.7276e-05,17681,17681
1.7277e-05,17681,17681
1.7278e-05,17681,17681
1.7279e-05,17681,17681
1.728e-05,17681,17681
1.7281e-05,17681,17681
1.7282e-05,17681,17681
1.7283e-05,17681,17681
1.7284e-05,17681,17681
1.7285e-05,17681,17681
1.7286e-05,17681,17681
1.7287e-05,17681,17681
1.7288e-05,17681,17681
1.7289e-05,17681,17681
1.729e-05,17681,17681
1.7291e-05,17681,17681
1.7292e-05,17681,17681
1.7293e-05,17681,17681
1.7294e-05,17681,17681
1.7295e-05,17681,17681
1.7296e-05,17681,17681
1.7297e-05,17681,17681
1.7298e-05,17681,17681
1.7299e-05,17681,17681
1.73e-05,17681,17681
1.7301e-05,17681,17681
1.7302e-05,17681,17681
1.7303e-05,17681,17681
1.7304e-05,17681,17681
1.7305e-05,17681,17681
1.7306e-05,17681,17681
1.7307e-05,17681,17681
1.7308e-05,17681,17681
1.7309e-05,17681,17681
1.731e-05,17681,17681
1.7311e-05,17681,17681
1.7312e-05,17681,17681
1.7313e-05,17681,17681
1.7314e-05,17681,17681
1.7315e-05,17681,17681
1.7316e-05,17681,17681
1.7317e-05,17681,17681
1.7318e-05,17681,17681
1.7319e-05,17681,17681
1.732e-05,17681,17681
1.7321e-05,17681,17681
1.7322e-05,17681,17681
1.7323e-05,17681,17681
1.7324e-05,17681,17681
1.7325e-05,17681,17681
1.7326e-05,17681,17681
1.7327e-05,17681,17681
1.7328e-05,17681,17681
1.7329e-05,17681,17681
1.733e-05,17681,17681
1.7331e-05,17681,17681
1.7332e-05,17681,17681
1.7333e-05,17681,17681
1.7334e-05,17681,17681
1.7335e-05,17681,17681
1.7336e-05,17681,17681
1.7337e-05,17681,17681
1.7338e-05,17681,17681
1.7339e-05,17681,17681
1.734e-05,17681,17681
1.7341e-05,17681,17681
1.7342e-05,17681,17681
1.7343e-05,17681,17681
1.7344e-05,17681,17681
1.7345e-05,17681,17681
1.7346e-05,17681,17681
1.7347e-05,17681,17681
1.7348e-05,17681,17681
1.7349e-05,17681,17681
1.735e-05,17681,17681
1.7351e-05,17681,17681
1.7352e-05,17681,17681
1.7353e-05,17681,17681
1.7354e-05,17681,17681
1.7355e-05,17681,17681
1.7356e-05,17681,17681
1.7357e-05,17681,17681
1.7358e-05,17681,17681
1.7359e-05,17681,17681
1.736e-05,17681,17681
1.7361e-05,17681,17681
1.7362e-05,17681,17681
1.7363e-05,17681,17681
1.7364e-05,17681,17681
1.7365e-05,17681,17681
1.7366e-05,17681,17681
1.7367e-05,17681,17681
1.7368e-05,17681,17681
1.7369e-05,17681,17681
1.737e-05,17681,17681
1.7371e-05,17681,17681
1.7372e-05,17681,17681
1.7373e-05,17681,17681
1.7374e-05,17681,17681
1.7375e-05,17681,17681
1.7376e-05,17681,17681
1.7377e-05,17681,17681
1.7378e-05,17681,17681
1.7379e-05,17681,17681
1.738e-05,17681,17681
1.7381e-05,17681,17681
1.7382e-05,17681,17681
1.7383e-05,17681,17681
1.7384e-05,17681,17681
1.7385e-05,17681,17681
1.7386e-05,17681,17681
1.7387e-05,17681,17681
1.7388e-05,17681,17681
1.7389e-05,17681,17681
1.739e-05,17681,17681
1.7391e-05,17681,17681
1.7392e-05,17681,17681
1.7393e-05,17681,17681
1.7394e-05,17681,17681
1.7395e-05,17681,17681
1.7396e-05,17681,17681
1.7397e-05,17681,17681
1.7398e-05,17681,17681
1.7399e-05,17681,17681
1.74e-05,17681,17681
1.7401e-05,17681,17681
1.7402e-05,17681,17681
1.7403e-05,17681,17681
1.7404e-05,17681,17681
1.7405e-05,17681,17681
1.7406e-05,17681,17681
1.7407e-05,17681,17681
1.7408e-05,17681,17681
1.7409e-05,17681,17681
1.741e-05,17681,17681
1.7411e-05,17681,17681
1.7412e-05,17681,17681
1.7413e-05,17681,17681
1.7414e-05,17681,17681
1.7415e-05,17681,17681
1.7416e-05,17681,17681
1.7417e-05,17681,17681
1.7418e-05,17681,17681
1.7419e-05,17681,17681
1.742e-05,17681,17681
1.7421e-05,17681,17681
1.7422e-05,17681,17681
1.7423e-05,17681,17681
1.7424e-05,17681,17681
1.7425e-05,17681,17681
1.7426e-05,17681,17681
1.7427e-05,17681,17681
1.7428e-05,17681,17681
1.7429e-05,17681,17681
1.743e-05,17681,17681
1.7431e-05,17681,17681
1.7432e-05,17681,17681
1.7433e-05,17681,17681
1.7434e-05,17681,17681
1.7435e-05,17681,17681
1.7436e-05,17681,17681
1.7437e-05,17681,17681
1.7438e-05,17681,17681
1.7439e-05,17681,17681
1.744e-05,17681,17681
1.7441e-05,17681,17681
1.7442e-05,17681,17681
1.7443e-05,17681,17681
1.7444e-05,17681,17681
1.7445e-05,17681,17681
1.7446e-05,17681,17681
1.7447e-05,17681,17681
1.7448e-05,17681,17681
1.7449e-05,17681,17681
1.745e-05,17681,17681
1.7451e-05,17681,17681
1.7452e-05,17681,17681
1.7453e-05,17681,17681
1.7454e-05,17681,17681
1.7455e-05,17681,17681
1.7456e-05,17681,17681
1.7457e-05,17681,17681
1.7458e-05,17681,17681
1.7459e-05,17681,17681
1.746e-05,17681,17681
1.7461e-05,17681,17681
1.7462e-05,17681,17681
1.7463e-05,17681,17681
1.7464e-05,17681,17681
1.7465e-05,17681,17681
1.7466e-05,17681,17681
1.7467e-05,17681,17681
1.7468e-05,17681,17681
1.7469e-05,17681,17681
1.747e-05,17681,17681
1.7471e-05,17681,17681
1.7472e-05,17681,17681
1.7473e-05,17681,17681
1.7474e-05,17681,17681
1.7475e-05,17681,17681
1.7476e-05,17681,17681
1.7477e-05,17681,17681
1.7478e-05,17681,17681
1.7479e-05,17681,17681
1.748e-05,17681,17681
1.7481e-05,17681,17681
1.7482e-05,17681,17681
1.7483e-05,17681,17681
1.7484e-05,17681,17681
1.7485e-05,17681,17681
1.7486e-05,17681,17681
1.7487e-05,17681,17681
1.7488e-05,17681,17681
1.7489e-05,17681,17681
1.749e-05,17681,17681
1.7491e-05,17681,17681
1.7492e-05,17681,17681
1.7493e-05,17681,17681
1.7494e-05,17681,17681
1.7495e-05,17681,17681
1.7496e-05,17681,17681
1.7497e-05,17681,17681
1.7498e-05,17681,17681
1.7499e-05,17681,17681
1.75e-05,17681,17681
1.7501e-05,17681,17681
1.7502e-05,17681,17681
1.7503e-05,17681,17681
1.7504e-05,17681,17681
1.7505e-05,17681,17681
1.7506e-05,17681,17681
1.7507e-05,17681,17681
1.7508e-05,17681,17681
1.7509e-05,17681,17681
1.751e-05,17681,17681
1.7511e-05,17681,17681
1.7512e-05,17681,17681
1.7513e-05,17681,17681
1.7514e-05,17681,17681
1.7515e-05,17681,17681
1.7516e-05,17681,17681
1.7517e-05,17681,17681
1.7518e-05,17681,17681
1.7519e-05,17681,17681
1.752e-05,17681,17681
1.7521e-05,17681,17681
1.7522e-05,17681,17681
1.7523e-05,17681,17681
1.7524e-05,17681,17681
1.7525e-05,17681,17681
1.7526e-05,17681,17681
1.7527e-05,17681,17681
1.7528e-05,17681,17681
1.7529e-05,17681,17681
1.753e-05,17681,17681
1.7531e-05,17681,17681
1.7532e-05,17681,17681
1.7533e-05,17681,17681
1.7534e-05,17681,17681
1.7535e-05,17681,17681
1.7536e-05,17681,17681
1.7537e-05,17681,17681
1.7538e-05,17681,17681
1.7539e-05,17681,17681
1.754e-05,17681,17681
1.7541e-05,17681,17681
1.7542e-05,17681,17681
1.7543e-05,17681,17681
1.7544e-05,17681,17681
1.7545e-05,17681,17681
1.7546e-05,17681,17681
1.7547e-05,17681,17681
1.7548e-05,17681,17681
1.7549e-05,17681,17681
1.755e-05,17681,17681
1.7551e-05,17681,17681
1.7552e-05,17681,17681
1.7553e-05,17681,17681
1.7554e-05,17681,17681
1.7555e-05,17681,17681
1.7556e-05,17681,17681
1.7557e-05,17681,17681
1.7558e-05,17681,17681
1.7559e-05,17681,17681
1.756e-05,17681,17681
1.7561e-05,17681,17681
1.7562e-05,17681,17681
1.7563e-05,17681,17681
1.7564e-05,17681,17681
1.7565e-05,17681,17681
1.7566e-05,17681,17681
1.7567e-05,17681,17681
1.7568e-05,17681,17681
1.7569e-05,17681,17681
1.757e-05,17681,17681
1.7571e-05,17681,17681
1.7572e-05,17681,17681
1.7573e-05,17681,17681
1.7574e-05,17681,17681
1.7575e-05,17681,17681
1.7576e-05,17681,17681
1.7577e-05,17681,17681
1.7578e-05,17681,17681
1.7579e-05,17681,17681
1.758e-05,17681,17681
1.7581e-05,17681,17681
1.7582e-05,17681,17681
1.7583e-05,17681,17681
1.7584e-05,17681,17681
1.7585e-05,17681,17681
1.7586e-05,17681,17681
1.7587e-05,17681,17681
1.7588e-05,17681,17681
1.7589e-05,17681,17681
1.759e-05,17681,17681
1.7591e-05,17681,17681
1.7592e-05,17681,17681
1.7593e-05,17681,17681
1.7594e-05,17681,17681
1.7595e-05,17681,17681
1.7596e-05,17681,17681
1.7597e-05,17681,17681
1.7598e-05,17681,17681
1.7599e-05,17681,17681
1.76e-05,17681,17681
1.7601e-05,17681,17681
1.7602e-05,17681,17681
1.7603e-05,17681,17681
1.7604e-05,17681,17681
1.7605e-05,17681,17681
1.7606e-05,17681,17681
1.7607e-05,17681,17681
1.7608e-05,17681,17681
1.7609e-05,17681,17681
1.761e-05,17681,17681
1.7611e-05,17681,17681
1.7612e-05,17681,17681
1.7613e-05,17681,17681
1.7614e-05,17681,17681
1.7615e-05,17681,17681
1.7616e-05,17681,17681
1.7617e-05,17681,17681
1.7618e-05,17681,17681
1.7619e-05,17681,17681
1.762e-05,17681,17681
1.7621e-05,17681,17681
1.7622e-05,17681,17681
1.7623e-05,17681,17681
1.7624e-05,17681,17681
1.7625e-05,17681,17681
1.7626e-05,17681,17681
1.7627e-05,17681,17681
1.7628e-05,17681,17681
1.7629e-05,17681,17681
1.763e-05,17681,17681
1.7631e-05,17681,17681
1.7632e-05,17681,17681
1.7633e-05,17681,17681
1.7634e-05,17681,17681
1.7635e-05,17681,17681
1.7636e-05,17681,17681
1.7637e-05,17681,17681
1.7638e-05,17681,17681
1.7639e-05,17681,17681
1.764e-05,17681,17681
1.7641e-05,17681,17681
1.7642e-05,17681,17681
1.7643e-05,17681,17681
1.7644e-05,17681,17681
1.7645e-05,17681,17681
1.7646e-05,17681,17681
1.7647e-05,17681,17681
1.7648e-05,17681,17681
1.7649e-05,17681,17681
1.765e-05,17681,17681
1.7651e-05,17681,17681
1.7652e-05,17681,17681
1.7653e-05,17681,17681
1.7654e-05,17681,17681
1.7655e-05,17681,17681
1.7656e-05,17681,17681
1.7657e-05,17681,17681
1.7658e-05,17681,17681
1.7659e-05,17681,17681
1.766e-05,17681,17681
1.7661e-05,17681,17681
1.7662e-05,17681,17681
1.7663e-05,17681,17681
1.7664e-05,17681,17681
1.7665e-05,17681,17681
1.7666e-05,17681,17681
1.7667e-05,17681,17681
1.7668e-05,17681,17681
1.7669e-05,17681,17681
1.767e-05,17681,17681
1.7671e-05,17681,17681
1.7672e-05,17681,17681
1.7673e-05,17681,17681
1.7674e-05,17681,17681
1.7675e-05,17681,17681
1.7676e-05,17681,17681
1.7677e-05,17681,17681
1.7678e-05,17681,17681
1.7679e-05,17681,17681
1.768e-05,17681,17681
1.7681e-05,17681,17681
1.7682e-05,17681,17681
1.7683e-05,17681,17681
1.7684e-05,17681,17681
1.7685e-05,17681,17681
1.7686e-05,17681,17681
1.7687e-05,17681,17681
1.7688e-05,17681,17681
1.7689e-05,17681,17681
1.769e-05,17681,17681
1.7691e-05,17681,17681
1.7692e-05,17681,17681
1.7693e-05,17681,17681
1.7694e-05,17681,17681
1.7695e-05,17681,17681
1.7696e-05,17681,17681
1.7697e-05,17681,17681
1.7698e-05,17681,17681
1.7699e-05,17681,17681
1.77e-05,17681,17681
1.7701e-05,17681,17681
1.7702e-05,17681,17681
1.7703e-05,17681,17681
1.7704e-05,17681,17681
1.7705e-05,17681,17681
1.7706e-05,17681,17681
1.7707e-05,17681,17681
1.7708e-05,17681,17681
1.7709e-05,17681,17681
1.771e-05,17681,17681
1.7711e-05,17681,17681
1.7712e-05,17681,17681
1.7713e-05,17681,17681
1.7714e-05,17681,17681
1.7715e-05,17681,17681
1.7716e-05,17681,17681
1.7717e-05,17681,17681
1.7718e-05,17681,17681
1.7719e-05,17681,17681
1.772e-05,17681,17681
1.7721e-05,17681,17681
1.7722e-05,17681,17681
1.7723e-05,17681,17681
1.7724e-05,17681,17681
1.7725e-05,17681,17681
1.7726e-05,17681,17681
1.7727e-05,17681,17681
1.7728e-05,17681,17681
1.7729e-05,17681,17681
1.773e-05,17681,17681
1.7731e-05,17681,17681
1.7732e-05,17681,17681
1.7733e-05,17681,17681
1.7734e-05,17681,17681
1.7735e-05,17681,17681
1.7736e-05,17681,17681
1.7737e-05,17681,17681
1.7738e-05,17681,17681
1.7739e-05,17681,17681
1.774e-05,17681,17681
1.7741e-05,17681,17681
1.7742e-05,17681,17681
1.7743e-05,17681,17681
1.7744e-05,17681,17681
1.7745e-05,17681,17681
1.7746e-05,17681,17681
1.7747e-05,17681,17681
1.7748e-05,17681,17681
1.7749e-05,17681,17681
1.775e-05,17681,17681
1.7751e-05,17681,17681
1.7752e-05,17681,17681
1.7753e-05,17681,17681
1.7754e-05,17681,17681
1.7755e-05,17681,17681
1.7756e-05,17681,17681
1.7757e-05,17681,17681
1.7758e-05,17681,17681
1.7759e-05,17681,17681
1.776e-05,17681,17681
1.7761e-05,17681,17681
1.7762e-05,17681,17681
1.7763e-05,17681,17681
1.7764e-05,17681,17681
1.7765e-05,17681,17681
1.7766e-05,17681,17681
1.7767e-05,17681,17681
1.7768e-05,17681,17681
1.7769e-05,17681,17681
1.777e-05,17681,17681
1.7771e-05,17681,17681
1.7772e-05,17681,17681
1.7773e-05,17681,17681
1.7774e-05,17681,17681
1.7775e-05,17681,17681
1.7776e-05,17681,17681
1.7777e-05,17681,17681
1.7778e-05,17681,17681
1.7779e-05,17681,17681
1.778e-05,17681,17681
1.7781e-05,17681,17681
1.7782e-05,17681,17681
1.7783e-05,17681,17681
1.7784e-05,17681,17681
1.7785e-05,17681,17681
1.7786e-05,17681,17681
1.7787e-05,17681,17681
1.7788e-05,17681,17681
1.7789e-05,17681,17681
1.779e-05,17681,17681
1.7791e-05,17681,17681
1.7792e-05,17681,17681
1.7793e-05,17681,17681
1.7794e-05,17681,17681
1.7795e-05,17681,17681
1.7796e-05,17681,17681
1.7797e-05,17681,17681
1.7798e-05,17681,17681
1.7799e-05,17681,17681
1.78e-05,17681,17681
1.7801e-05,17681,17681
1.7802e-05,17681,17681
1.7803e-05,17681,17681
1.7804e-05,17681,17681
1.7805e-05,17681,17681
1.7806e-05,17681,17681
1.7807e-05,17681,17681
1.7808e-05,17681,17681
1.7809e-05,17681,17681
1.781e-05,17681,17681
1.7811e-05,17681,17681
1.7812e-05,17681,17681
1.7813e-05,17681,17681
1.7814e-05,17681,17681
1.7815e-05,17681,17681
1.7816e-05,17681,17681
1.7817e-05,17681,17681
1.7818e-05,17681,17681
1.7819e-05,17681,17681
1.782e-05,17681,17681
1.7821e-05,17681,17681
1.7822e-05,17681,17681
1.7823e-05,17681,17681
1.7824e-05,17681,17681
1.7825e-05,17681,17681
1.7826e-05,17681,17681
1.7827e-05,17681,17681
1.7828e-05,17681,17681
1.7829e-05,17681,17681
1.783e-05,17681,17681
1.7831e-05,17681,17681
1.7832e-05,17681,17681
1.7833e-05,17681,17681
1.7834e-05,17681,17681
1.7835e-05,17681,17681
1.7836e-05,17681,17681
1.7837e-05,17681,17681
1.7838e-05,17681,17681
1.7839e-05,17681,17681
1.784e-05,17681,17681
1.7841e-05,17681,17681
1.7842e-05,17681,17681
1.7843e-05,17681,17681
1.7844e-05,17681,17681
1.7845e-05,17681,17681
1.7846e-05,17681,17681
1.7847e-05,17681,17681
1.7848e-05,17681,17681
1.7849e-05,17681,17681
1.785e-05,17681,17681
1.7851e-05,17681,17681
1.7852e-05,17681,17681
1.7853e-05,17681,17681
1.7854e-05,17681,17681
1.7855e-05,17681,17681
1.7856e-05,17681,17681
1.7857e-05,17681,17681
1.7858e-05,17681,17681
1.7859e-05,17681,17681
1.786e-05,17681,17681
1.7861e-05,17681,17681
1.7862e-05,17681,17681
1.7863e-05,17681,17681
1.7864e-05,17681,17681
1.7865e-05,17681,17681
1.7866e-05,17681,17681
1.7867e-05,17681,17681
1.7868e-05,17681,17681
1.7869e-05,17681,17681
1.787e-05,17681,17681
1.7871e-05,17681,17681
1.7872e-05,17681,17681
1.7873e-05,17681,17681
1.7874e-05,17681,17681
1.7875e-05,17681,17681
1.7876e-05,17681,17681
1.7877e-05,17681,17681
1.7878e-05,17681,17681
1.7879e-05,17681,17681
1.788e-05,17681,17681
1.7881e-05,17681,17681
1.7882e-05,17681,17681
1.7883e-05,17681,17681
1.7884e-05,17681,17681
1.7885e-05,17681,17681
1.7886e-05,17681,17681
1.7887e-05,17681,17681
1.7888e-05,17681,17681
1.7889e-05,17681,17681
1.789e-05,17681,17681
1.7891e-05,17681,17681
1.7892e-05,17681,17681
1.7893e-05,17681,17681
1.7894e-05,17681,17681
1.7895e-05,17681,17681
1.7896e-05,17681,17681
1.7897e-05,17681,17681
1.7898e-05,17681,17681
1.7899e-05,17681,17681
1.79e-05,17681,17681
1.7901e-05,17681,17681
1.7902e-05,17681,17681
1.7903e-05,17681,17681
1.7904e-05,17681,17681
1.7905e-05,17681,17681
1.7906e-05,17681,17681
1.7907e-05,17681,17681
1.7908e-05,17681,17681
1.7909e-05,17681,17681
1.791e-05,17681,17681
1.7911e-05,17681,17681
1.7912e-05,17681,17681
1.7913e-05,17681,17681
1.7914e-05,17681,17681
1.7915e-05,17681,17681
1.7916e-05,17681,17681
1.7917e-05,17681,17681
1.7918e-05,17681,17681
1.7919e-05,17681,17681
1.792e-05,17681,17681
1.7921e-05,17681,17681
1.7922e-05,17681,17681
1.7923e-05,17681,17681
1.7924e-05,17681,17681
1.7925e-05,17681,17681
1.7926e-05,17681,17681
1.7927e-05,17681,17681
1.7928e-05,17681,17681
1.7929e-05,17681,17681
1.793e-05,17681,17681
1.7931e-05,17681,17681
1.7932e-05,17681,17681
1.7933e-05,17681,17681
1.7934e-05,17681,17681
1.7935e-05,17681,17681
1.7936e-05,17681,17681
1.7937e-05,17681,17681
1.7938e-05,17681,17681
1.7939e-05,17681,17681
1.794e-05,17681,17681
1.7941e-05,17681,17681
1.7942e-05,17681,17681
1.7943e-05,17681,17681
1.7944e-05,17681,17681
1.7945e-05,17681,17681
1.7946e-05,17681,17681
1.7947e-05,17681,17681
1.7948e-05,17681,17681
1.7949e-05,17681,17681
1.795e-05,17681,17681
1.7951e-05,17681,17681
1.7952e-05,17681,17681
1.7953e-05,17681,17681
1.7954e-05,17681,17681
1.7955e-05,17681,17681
1.7956e-05,17681,17681
1.7957e-05,17681,17681
1.7958e-05,17681,17681
1.7959e-05,17681,17681
1.796e-05,17681,17681
1.7961e-05,17681,17681
1.7962e-05,17681,17681
1.7963e-05,17681,17681
1.7964e-05,17681,17681
1.7965e-05,17681,17681
1.7966e-05,17681,17681
1.7967e-05,17681,17681
1.7968e-05,17681,17681
1.7969e-05,17681,17681
1.797e-05,17681,17681
1.7971e-05,17681,17681
1.7972e-05,17681,17681
1.7973e-05,17681,17681
1.7974e-05,17681,17681
1.7975e-05,17681,17681
1.7976e-05,17681,17681
1.7977e-05,17681,17681
1.7978e-05,17681,17681
1.7979e-05,17681,17681
1.798e-05,17681,17681
1.7981e-05,17681,17681
1.7982e-05,17681,17681
1.7983e-05,17681,17681
1.7984e-05,17681,17681
1.7985e-05,17681,17681
1.7986e-05,17681,17681
1.7987e-05,17681,17681
1.7988e-05,17681,17681
1.7989e-05,17681,17681
1.799e-05,17681,17681
1.7991e-05,17681,17681
1.7992e-05,17681,17681
1.7993e-05,17681,17681
1.7994e-05,17681,17681
1.7995e-05,17681,17681
1.7996e-05,17681,17681
1.7997e-05,17681,17681
1.7998e-05,17681,17681
1.7999e-05,17681,17681
1.8e-05,17681,17681
1.8001e-05,17681,17681
1.8002e-05,17681,17681
1.8003e-05,17681,17681
1.8004e-05,17681,17681
1.8005e-05,17681,17681
1.8006e-05,17681,17681
1.8007e-05,17681,17681
1.8008e-05,17681,17681
1.8009e-05,17681,17681
1.801e-05,17681,17681
1.8011e-05,17681,17681
1.8012e-05,17681,17681
1.8013e-05,17681,17681
1.8014e-05,17681,17681
1.8015e-05,17681,17681
1.8016e-05,17681,17681
1.8017e-05,17681,17681
1.8018e-05,17681,17681
1.8019e-05,17681,17681
1.802e-05,17681,17681
1.8021e-05,17681,17681
1.8022e-05,17681,17681
1.8023e-05,17681,17681
1.8024e-05,17681,17681
1.8025e-05,17681,17681
1.8026e-05,17681,17681
1.8027e-05,17681,17681
1.8028e-05,17681,17681
1.8029e-05,17681,17681
1.803e-05,17681,17681
1.8031e-05,17681,17681
1.8032e-05,17681,17681
1.8033e-05,17681,17681
1.8034e-05,17681,17681
1.8035e-05,17681,17681
1.8036e-05,17681,17681
1.8037e-05,17681,17681
1.8038e-05,17681,17681
1.8039e-05,17681,17681
1.804e-05,17681,17681
1.8041e-05,17681,17681
1.8042e-05,17681,17681
1.8043e-05,17681,17681
1.8044e-05,17681,17681
1.8045e-05,17681,17681
1.8046e-05,17681,17681
1.8047e-05,17681,17681
1.8048e-05,17681,17681
1.8049e-05,17681,17681
1.805e-05,17681,17681
1.8051e-05,17681,17681
1.8052e-05,17681,17681
1.8053e-05,17681,17681
1.8054e-05,17681,17681
1.8055e-05,17681,17681
1.8056e-05,17681,17681
1.8057e-05,17681,17681
1.8058e-05,17681,17681
1.8059e-05,17681,17681
1.806e-05,17681,17681
1.8061e-05,17681,17681
1.8062e-05,17681,17681
1.8063e-05,17681,17681
1.8064e-05,17681,17681
1.8065e-05,17681,17681
1.8066e-05,17681,17681
1.8067e-05,17681,17681
1.8068e-05,17681,17681
1.8069e-05,17681,17681
1.807e-05,17681,17681
1.8071e-05,17681,17681
1.8072e-05,17681,17681
1.8073e-05,17681,17681
1.8074e-05,17681,17681
1.8075e-05,17681,17681
1.8076e-05,17681,17681
1.8077e-05,17681,17681
1.8078e-05,17681,17681
1.8079e-05,17681,17681
1.808e-05,17681,17681
1.8081e-05,17681,17681
1.8082e-05,17681,17681
1.8083e-05,17681,17681
1.8084e-05,17681,17681
1.8085e-05,17681,17681
1.8086e-05,17681,17681
1.8087e-05,17681,17681
1.8088e-05,17681,17681
1.8089e-05,17681,17681
1.809e-05,17681,17681
1.8091e-05,17681,17681
1.8092e-05,17681,17681
1.8093e-05,17681,17681
1.8094e-05,17681,17681
1.8095e-05,17681,17681
1.8096e-05,17681,17681
1.8097e-05,17681,17681
1.8098e-05,17681,17681
1.8099e-05,17681,17681
1.81e-05,17681,17681
1.8101e-05,17681,17681
1.8102e-05,17681,17681
1.8103e-05,17681,17681
1.8104e-05,17681,17681
1.8105e-05,17681,17681
1.8106e-05,17681,17681
1.8107e-05,17681,17681
1.8108e-05,17681,17681
1.8109e-05,17681,17681
1.811e-05,17681,17681
1.8111e-05,17681,17681
1.8112e-05,17681,17681
1.8113e-05,17681,17681
1.8114e-05,17681,17681
1.8115e-05,17681,17681
1.8116e-05,17681,17681
1.8117e-05,17681,17681
1.8118e-05,17681,17681
1.8119e-05,17681,17681
1.812e-05,17681,17681
1.8121e-05,17681,17681
1.8122e-05,17681,17681
1.8123e-05,17681,17681
1.8124e-05,17681,17681
1.8125e-05,17681,17681
1.8126e-05,17681,17681
1.8127e-05,17681,17681
1.8128e-05,17681,17681
1.8129e-05,17681,17681
1.813e-05,17681,17681
1.8131e-05,17681,17681
1.8132e-05,17681,17681
1.8133e-05,17681,17681
1.8134e-05,17681,17681
1.8135e-05,17681,17681
1.8136e-05,17681,17681
1.8137e-05,17681,17681
1.8138e-05,17681,17681
1.8139e-05,17681,17681
1.814e-05,17681,17681
1.8141e-05,17681,17681
1.8142e-05,17681,17681
1.8143e-05,17681,17681
1.8144e-05,17681,17681
1.8145e-05,17681,17681
1.8146e-05,17681,17681
1.8147e-05,17681,17681
1.8148e-05,17681,17681
1.8149e-05,17681,17681
1.815e-05,17681,17681
1.8151e-05,17681,17681
1.8152e-05,17681,17681
